,ID_consumidor,ID_lugar,calificacion,calificacion_comida,calificacion_servicio,latitud,longitud,fumador_activo,nivel_de_alcohol,vestimenta_preferida,ambiente,medio_de_transporte,estado_civil,año_nacimiento,intereses,ocupacion,presupuesto,tipo_de_comida,metodo_de_pago
734,U1092,132572,1,0,0,22.125365,-100.947888,falso,sobrio,formal,solitario,transporte_publico,soltero,1990,variedad,desconocido,medio,latinoamericana,dinero_efectivo
735,U1062,135038,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
736,U1062,135045,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
737,U1092,135025,2,1,1,22.125365,-100.947888,falso,sobrio,formal,solitario,transporte_publico,soltero,1990,variedad,desconocido,medio,latinoamericana,dinero_efectivo
738,U1062,132834,0,0,0,22.195826,-101.006317,falso,bebedor_casual,informal,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
739,U1092,132723,1,1,1,22.125365,-100.947888,falso,sobrio,formal,solitario,transporte_publico,soltero,1990,variedad,desconocido,medio,latinoamericana,dinero_efectivo
740,U1051,134996,1,1,2,18.877719,-99.22299,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1979,variedad,profesional,medio,restaurante_familiar,tarjeta_debito_credito
741,U1013,132875,2,2,1,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
742,U1085,135043,2,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
743,U1085,132885,0,0,0,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
744,U1085,135050,2,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
745,U1085,135076,2,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
746,U1085,135081,2,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
747,U1109,135028,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
748,U1109,132856,1,1,1,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
749,U1085,135042,0,0,0,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
750,U1085,135059,2,2,1,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
751,U1109,132825,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
752,U1085,132872,0,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
753,U1085,135055,2,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
754,U1109,135032,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
755,U1085,132825,2,2,2,22.196787,-100.936335,falso,sobrio,sin_preferencia,solitario,auto,soltero,1988,tecnología,estudiante,medio,medio_oriente,dinero_efectivo
756,U1109,135063,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
757,U1109,135042,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
758,U1109,135058,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
759,U1109,135085,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
760,U1109,135038,2,2,2,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
761,U1109,132872,1,1,1,22.303308,-101.05468,falso,sobrio,formal,solitario,transporte_publico,soltero,1989,eco-friendly,estudiante,bajo,europea,dinero_efectivo
762,U1078,135081,1,1,1,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
763,U1078,135060,2,2,2,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
764,U1078,135106,2,2,2,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
765,U1078,135041,2,1,2,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
766,U1078,132834,0,2,1,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
767,U1078,135052,2,2,2,22.172109,-100.963199,verdadero,bebedor_social,informal,solitario,auto,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
768,U1019,135079,0,0,0,22.153385,-100.975294,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
769,U1102,132846,2,2,2,22.137131,-100.941151,falso,bebedor_social,sin_preferencia,amigos,caminando,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,tarjeta_debito_credito
770,U1098,132885,1,1,0,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
771,U1098,135060,2,1,2,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
772,U1098,132856,1,2,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
773,U1046,135026,1,0,2,22.144415,-100.933097,falso,bebedor_social,sin_preferencia,amigos,auto,soltero,1990,retro,estudiante,medio,norteamericana,dinero_efectivo
774,U1122,135066,2,1,1,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
775,U1122,135065,2,2,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
776,U1122,132872,2,2,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
777,U1122,135058,2,0,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
778,U1122,132834,2,1,1,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
779,U1122,132754,2,1,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
780,U1122,135079,2,2,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
781,U1122,135038,2,2,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
782,U1122,135085,2,2,1,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
783,U1122,135030,2,1,1,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
784,U1122,135064,1,1,1,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
785,U1122,135053,2,2,2,22.169601,-100.991821,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1930,ninguno,desconocido,medio,latinoamericana,dinero_efectivo
786,U1138,132921,2,2,1,22.152884,-100.939663,falso,bebedor_social,formal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
787,U1138,132922,2,2,2,22.152884,-100.939663,falso,bebedor_social,formal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
788,U1138,132925,1,2,1,22.152884,-100.939663,falso,bebedor_social,formal,amigos,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
789,U1013,132921,2,2,1,22.174624,-100.993873,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,retro,profesional,medio,norteamericana,dinero_efectivo
790,U1098,135085,1,2,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
791,U1098,132825,1,1,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
792,U1098,135079,2,1,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
793,U1098,135032,2,1,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
794,U1098,135038,1,1,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
795,U1098,132861,2,2,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
796,U1098,135046,1,2,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
797,U1098,132862,1,2,2,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
798,U1098,132921,1,2,1,22.182571,-100.963232,falso,bebedor_social,formal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
799,U1034,132884,0,0,0,22.137178,-101.013169,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
800,U1034,135055,0,0,0,22.137178,-101.013169,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
801,U1034,135035,1,1,1,22.137178,-101.013169,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
802,U1033,135065,1,1,1,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
803,U1033,135028,2,1,1,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
804,U1033,135085,2,2,2,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
805,U1033,135046,2,1,1,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
806,U1033,135045,2,1,2,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
807,U1033,132951,2,1,0,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
808,U1033,132572,1,0,0,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
809,U1033,132921,2,1,1,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
810,U1033,135075,2,1,0,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
811,U1033,135038,1,1,1,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
812,U1033,135030,2,1,1,22.15,-100.983,falso,bebedor_social,sin_preferencia,familia,caminando,soltero,1991,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
813,U1089,135058,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
814,U1089,135064,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
815,U1089,135028,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
816,U1089,132951,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
817,U1003,135064,0,0,0,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
818,U1089,132921,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
819,U1003,132825,2,2,1,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
820,U1089,132754,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
821,U1003,135075,2,2,2,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
822,U1089,135026,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
823,U1003,132862,1,2,2,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
824,U1089,132872,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
825,U1089,135085,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
826,U1003,135041,0,1,1,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
827,U1089,135072,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
828,U1089,132834,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
829,U1003,132937,2,2,1,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
830,U1089,132875,1,1,1,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
831,U1089,135038,0,0,0,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
832,U1003,132922,2,2,2,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
833,U1091,132825,0,1,1,22.154677,-100.949013,falso,bebedor_casual,sin_preferencia,familia,auto,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,dinero_efectivo
834,U1091,135075,2,2,2,22.154677,-100.949013,falso,bebedor_casual,sin_preferencia,familia,auto,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,dinero_efectivo
835,U1089,135079,0,0,0,22.162562,-100.99313,verdadero,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,norteamericana,dinero_efectivo
836,U1003,132723,2,2,1,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
837,U1091,132861,1,1,1,22.154677,-100.949013,falso,bebedor_casual,sin_preferencia,familia,auto,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,dinero_efectivo
838,U1003,132755,2,2,1,22.119847,-100.946527,falso,bebedor_social,formal,familia,transporte_publico,soltero,1989,ninguno,estudiante,bajo,latinoamericana,dinero_efectivo
839,U1091,132875,1,2,2,22.154677,-100.949013,falso,bebedor_casual,sin_preferencia,familia,auto,soltero,1989,eco-friendly,estudiante,bajo,latinoamericana,dinero_efectivo
